Date,Open,High,Low,Close,Adj Close,Volume
2019-07-17,299.75,299.92999267578125,297.739990234375,297.739990234375,293.1972961425781,36036300
2019-07-18,297.19000244140625,299.25,296.70001220703125,298.8299865722656,294.2706604003906,51392600
2019-07-19,300.0400085449219,300.07000732421875,296.9800109863281,297.1700134277344,292.6360168457031,58678600
2019-07-22,297.6099853515625,298.5,297.0400085449219,297.8999938964844,293.3548583984375,43638100
2019-07-23,299.1400146484375,300.0299987792969,298.2200012207031,300.0299987792969,295.4523620605469,44564500
