Date,Open,High,Low,Close,Adj Close,Volume
2019-07-17,172.75,176.22000122070312,172.49000549316406,174.82000732421875,174.82000732421875,15031600
2019-07-18,173.41000366210938,174.39999389648438,172.05999755859375,172.8000030517578,172.8000030517578,15613200
2019-07-19,174.8699951171875,175.14999389648438,172.99000549316406,172.99000549316406,172.99000549316406,13647200
2019-07-22,173.5,174.27999877929688,171.43699645996094,174.0,174.0,18490900
2019-07-23,175.38999938964844,178.63999938964844,174.84500122070312,178.08999633789062,178.08999633789062,20881500
